stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,171.42,0,0,0,47.86,0,0,17.6,93.28,421.13
12hpf,217.42,11.13,0,7.24,69.87,23.45,0,44.18,98.15,263.26
14hpf,85.55,5.31,25.51,21.02,51.27,19.42,0,11.89,39.33,389.09
16hpf,105.44,9.84,15.47,38.81,65.39,30.56,7.99,11.21,33.85,226.85
19hpf,152.04,1.56,1.93,20.32,9.46,7.34,2.68,1.56,0,114.53
24hpf,183.26,2.49,11.84,27.53,48.49,35.87,17.71,0,28.46,74.66
2dpf,437.77,8.1,48.73,73.84,213.34,403.92,63.09,3.5,107.13,246.36
3dpf,584.88,15.49,11.72,22.68,19.58,215.75,8.11,0,11.3,58.92
5dpf,107.11,10.27,52.59,67.48,25.8,307.33,20.25,8.07,37.19,169.65
10dpf,315.13,29.05,53.31,47.44,13.43,225.02,20.72,0.51,35.39,67.79
