stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,13.81,0,4.64,0.8,0,0.72,0
3dpf,9.03,0,1.77,0,2.17,0,0
5dpf,6.75,0.77,0.29,0,0,0,0.6
10dpf,4.16,0,4.41,0,1.01,0,1.2
