stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,3.17,0.52,0,1.71,0,0,0
5dpf,1.33,0,0.79,3.19,0,1.26,4.05
10dpf,2.29,0,0,6.43,1.75,0.97,1.01
