stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,1,0,0,0
3dpf,2.45,0,0,0,0
5dpf,1.49,0,0.38,0.81,0
10dpf,6.2,1.72,0,0,0.89
