stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,52.33,0,0,0,29.92,8.84,0,0,0,11.86
12hpf,18.79,4.53,10.6,3.65,8.26,2.18,0,4.17,1.91,21.34
14hpf,45.34,0,8.2,2.75,13.54,0,0,2.72,7.59,22.44
16hpf,85.12,10.3,5.59,2.77,30.87,0,1.85,0,26.72,16.66
19hpf,127.14,2.25,0,1.8,7.67,0,0,0,1.61,5.42
24hpf,91.4,2.67,11.42,1.69,32.95,4.3,3.03,0,1.65,8.85
2dpf,238.92,3,32.23,47.78,189.76,104.64,26.82,2.55,24.27,76.34
3dpf,124.32,4.36,2.15,4.35,9.69,31.07,2.4,0,2.42,6.22
5dpf,58.9,7.06,33.88,21.28,35.85,175.6,7.99,2.75,23.06,57.65
10dpf,130.11,4.12,10.05,8.95,2.27,93.06,3.56,1.42,8.4,7.53
