stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0.82,0,0
2dpf,0.66,0,0,0,3.22,4.44,0,5,2.17
3dpf,8.19,0,0,0.45,1.27,285.52,0,1.39,0.33
5dpf,9.06,1.74,0.55,0.35,2.31,298.8,6.13,3.44,4.86
10dpf,1.88,0,0,5.74,3.21,243.16,0,0,0
