stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.56,0,0,0.91,0,0
3dpf,4.17,0,0,0.37,0,1.09
5dpf,0.96,0,0.61,0,1.02,3.46
10dpf,2.68,0.7,0,0.61,0,2.95
