stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,57114.7,878.14,35.92,0,10080.24,776.33,0,1738.4,21997.9,19690.78
12hpf,64953.34,1887.49,88.08,1914.13,15004.55,2788.4,164.02,3013.29,29640.07,19482.29
14hpf,25649.94,324.62,886.86,1500.21,5193.51,2325.98,404.05,390.7,9131.21,7376.17
16hpf,27423.55,1039.85,2005.64,1768.14,8618.15,3317.36,800.62,912.99,11816.68,10223.17
19hpf,27416.1,192.24,549.13,651.78,3105.3,1381.61,730.51,169.82,2884.35,5466.62
24hpf,19108.95,248.17,2142.17,644.98,4013.56,1689.18,617.39,61.47,5423.31,2305.8
2dpf,6494.94,181.41,341.75,383.29,2527.21,3042.92,387.04,20.58,1092.87,1056.98
3dpf,8642.22,136.91,91.84,120.74,103.57,1143.21,86.52,0,188.18,284.8
5dpf,993.7,74.13,416.4,254.84,263.1,1783.44,131.99,70.35,620.62,1186.91
10dpf,2184.43,120.6,278.32,204.39,92.77,955.63,63.21,0.96,207.68,201.8
