stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,11.88,0,1.99,2.62,61.95,0,0
3dpf,2.41,0,1.34,4.36,0,0,0
5dpf,0,0.49,2.53,6.08,0,0,12.23
10dpf,0,0,4.1,1.83,0,1.19,1.53
