stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,1.61,0,1.03,0,0.53,0,19.15
3dpf,0,0,0,0,0.95,0,8.02
5dpf,1.13,4.23,1.92,0.54,0.42,0,30.29
10dpf,0,0,0,0,0.44,0.38,7.55
