stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,1.64,0,0,0,0,0
2dpf,1.24,0,1.6,1.49,0,1.34,0,0
3dpf,9.24,0.31,0,0,0.69,0,0,0.33
5dpf,12.46,0,2.44,0,6.83,0,0.92,0.64
10dpf,24.73,0,0,0,7.77,0,0,0.73
