stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.71,0,3.2,3.7,5.78,15.64,8.06,2.88,1.44
3dpf,24.35,0.7,0.29,0.33,0.49,8.88,0.69,0,0.34
5dpf,9.62,0.35,1.42,6.45,1.3,20.04,3.89,6.67,3.12
10dpf,34.28,0,1.19,1.86,0.42,12.83,0,0,0
