stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,4.26,0.64,0,0,2.81
3dpf,3.59,0,0.5,2.13,0,0,0
5dpf,0.91,0,0,0.48,0.7,0.72,0
10dpf,1.45,0.63,0,1.22,1.39,0,0
