stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.81,0,2.25,0,1.02,0
3dpf,1.81,0,0,1.08,0.53,0,0
5dpf,0,0,0.32,0,0.91,0,1.04
10dpf,1.4,0,0,0,0,0,0
