stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,673.51,19.56,8.74,0,71.99,8.96,0,19.71,129.14,303.33
12hpf,426.82,18.69,0,19.68,152.06,18.53,1.99,32.22,155.54,167.32
14hpf,277.51,4.63,10.39,48.05,72.68,22.39,3.11,17.14,62.29,77.84
16hpf,407.99,27.87,31.63,80.2,162.57,43.37,5.75,14.89,188.6,133.33
19hpf,522.9,0,1.71,13.27,68.84,21.74,5.91,3.32,17.08,40
24hpf,456.58,8.07,48.13,27.91,113.43,52.32,14.19,1.83,79.17,50.94
2dpf,645.12,31.91,41.3,99.59,277.16,385.2,66.39,5.22,134.04,196.76
3dpf,866.89,18.38,16.68,35.29,42.95,408.81,18.46,0,37.15,79.85
5dpf,255.63,27.23,100.87,150.67,63.5,592.82,61.55,16.79,114.63,412.13
10dpf,506.18,39.72,56.14,71.88,23.24,245.36,26.73,0,55.86,86.03
