stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
19hpf,0,0,4.16,0,0
24hpf,0,0,0.86,0,0
2dpf,0,0,0.97,0,0
3dpf,0,0,0,0.42,0
5dpf,0.64,0,0,0.89,0.75
10dpf,0,0.44,0,0.55,0
