stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,1.27,0,1.06,0,2.46
3dpf,6.21,0,0,0,2.43,0,0,0.98
5dpf,0,1,0,0,8.27,0,1.94,7.43
10dpf,4.57,0.82,0.38,0,4.81,0.49,1,3.18
