stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,1.8,0,0,0,0,0,0,0,0
2dpf,11.39,0,0,0,0,2.95,6.79,0.73,0.74
3dpf,36.57,0,0.31,0.72,0,1.84,0.62,0,3.96
5dpf,11.79,0,0.32,0,0.37,4.61,0.64,0,12.55
10dpf,72.09,0.54,1.01,0,0,3.02,5.97,0,1.16
