stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,2.38,0,0,0,0,0,0
2dpf,0,0,0,0,1.81,64.16,0,0,2.81
3dpf,0,0.93,0,0,3.38,0.3,0,0,0.64
5dpf,0,0,0,0,6.98,21.89,0.43,0.29,0
10dpf,0.42,0,0.46,0.83,3.85,11.9,0,0.6,0
