stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,1.66,0
24hpf,0,0,0,0,0,10.43,0,0,0
2dpf,12.39,1.78,0,0,1.15,124.38,0,0.49,0
3dpf,93.73,0,0,0.64,0.51,4.39,0,0.72,0
5dpf,10.6,0,1.4,0.34,8.08,124.58,0.72,0.66,3.14
10dpf,313.62,0.7,0,0,0.41,20.98,0,0,1.77
