stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.53,0,0.87,0.62,0,2.11,0
3dpf,0.37,0,0,0,0.29,0,0
5dpf,0,0.6,0,4.39,0,1.28,1.45
10dpf,3.38,1.06,2.65,2.11,0,1.14,0
