stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,12.29,0,0,0,0,0,0,0,0,10.03
12hpf,0,0,0,0,2.47,4.65,0,0,0,0
14hpf,163.87,0,0,0,49.4,45.83,0,0,3.04,11.62
16hpf,128.43,1.89,0,0,107.96,99.27,10.36,2.22,0,26.94
19hpf,131.94,0,0,0,1.62,1.61,9.17,0,0,0
24hpf,218.74,0,2.07,0,2.74,6.87,0,0,5.74,5.55
2dpf,181.59,4.47,11.53,16.56,23.27,85.42,28.99,0.5,20.14,41.11
3dpf,2259.44,2.94,6.12,1.91,5.79,61.11,13.36,0,1.19,10.46
5dpf,49.18,2.8,4.7,13.12,5.3,65.83,34.91,1.56,10.86,15.83
10dpf,834.76,4.06,8.92,2.08,0.63,42.64,13.83,0,1.18,5.73
