stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
2dpf,7.28,0,0,2.22,0,1.19,1.1
3dpf,5.38,0.51,0,2.14,1.48,0.3,0.58
5dpf,16.16,0,0,0.94,1.32,0.99,2.92
10dpf,7.81,0,0.95,3.53,1.08,0,0
