stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.82,0,0,0.94,1.52,4.8,0,0,0
3dpf,6.3,0,0,0.44,1.59,9.09,0.37,0,0.34
5dpf,3.88,1.06,2.42,1.13,4.24,21.58,2.24,4.51,5.58
10dpf,6.47,1.02,0,0,0,3.88,0,0,0.71
