stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1.39,0,0,0,0,0,0,0
2dpf,2.85,0,0,0,0,0,2.02,0.52
3dpf,41.63,0.43,0,0,0.35,1.63,0,9.85
5dpf,21.53,1.06,0,8.56,0,4.98,0.74,9.69
10dpf,101.29,0.52,0.41,17.9,0.6,9.77,0,16.55
