stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,72.13,0,0,0,19.44,0,0,0,66.31,9.64
12hpf,68.38,3.78,6.52,2,20.75,4.08,0,7.74,47.47,19.28
14hpf,21.71,2.62,0,3.3,4.58,2.34,2.34,0,12.85,4.67
16hpf,47.19,5.03,0,1.81,16.58,4.51,0,0,17.96,11.93
19hpf,81.45,0,0,1.67,8.17,3.11,0,0,0,3.64
24hpf,22.53,0,0,1.99,4.26,2.96,1.02,0,0,0.86
2dpf,170.06,4.73,12.74,19.44,78.5,99.61,17.73,1.67,35.05,42.97
3dpf,127.84,3.85,1.17,2.64,4.36,48.47,2.85,0,2.2,8.93
5dpf,43.17,5.48,25.39,16.19,15.1,113.68,8.18,3.87,23.43,83.99
10dpf,76.42,2.94,12.94,6.93,6.7,38.33,1.34,0.57,2.71,3.96
