stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,18.34,14.78,0,0,0,0,0,0,0,41.71
12hpf,15.89,12.86,0,2.54,4.44,0,0,2.73,0,93.47
14hpf,6.25,0,2.99,2.37,5.2,21.7,0,0,0,189.5
16hpf,25.99,6.08,0,11.46,46.56,30.32,34.84,0,10.09,406.04
19hpf,48.94,0,1.61,15.8,29.82,19.05,63.79,0,2.14,433.35
24hpf,75.53,0,5.6,29.49,29.94,4.64,69.33,0,3.86,161.87
2dpf,1667.28,10.78,16.49,103.56,146.36,214.41,67.16,2.42,30.04,332.25
3dpf,199.18,12.74,5.8,74.28,52.44,223.81,6.98,1.06,6.59,58.86
5dpf,154.9,17.83,56.56,166.41,49.77,452.79,33.06,3.22,69.41,283.02
10dpf,185.64,18.49,48.29,110.69,25.9,254.9,13.07,0.71,26.13,55.36
