stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,5460.33,0,0,0,8.73,0,0,0,75.54,138.15
12hpf,6364.42,28.83,1.77,0,220.2,15.32,5.43,8.32,86,327.17
14hpf,5989.68,0,2.65,2.48,57.1,52.23,2.56,12.64,25.92,154.86
16hpf,6209.63,6.78,7.11,13.72,53.64,23.9,13.6,15.45,131.65,351.38
19hpf,10481.02,0,1.52,1.52,23.75,4.44,43.31,5.41,15,57.15
24hpf,7231.66,0.9,39.93,36.37,91.65,54.7,38.6,5.18,247.36,190.52
2dpf,3209.65,5.95,51.11,47.92,178.74,303.74,95.53,4.22,67.5,156.9
3dpf,7530.06,11.23,8.29,9.51,13.31,160.06,7.39,0,10.24,40.97
5dpf,1229.01,13.18,22.96,43.8,33.74,403.62,44.39,6.15,45.25,125.43
10dpf,3188.49,20.03,24.33,18.7,8.46,100.95,22.46,0,24.63,33.7
