stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.48,0,0,0.48,0
3dpf,3.64,0.72,0,1.13,0
5dpf,0.58,0,0.62,1.09,0.49
10dpf,0.72,0,0,0.75,0
