stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,1.53,0,0,0,0,0
2dpf,4.95,0,1.09,2.55,0.49,0
3dpf,3.4,0,0,1.83,0.44,0
5dpf,0,0,0,2.95,0.53,0
10dpf,0,0.51,0,0.5,0.58,0.38
