stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,4.4,0.84,0,0,0,0,0,0,0
3dpf,7.27,0,0,0,0,0.29,0,0,0
5dpf,1.25,0,3.37,2.41,0.45,5.67,0.9,0,5.19
10dpf,14.07,0.96,0.61,0,0,0,0,0.98,0
