stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.38,0,0,1.46,1.4,0,0,0
3dpf,7.62,0,0.91,0,2.18,0.64,0,0.36
5dpf,0.63,26.51,2.58,0,3.59,0.49,1.04,3.81
10dpf,17.06,42.23,1.67,0,2.56,0,1.61,2.47
