stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,15.97,1.25,0,7.75,12.67,3.04,0,0.49,5.22
3dpf,25.41,0.78,0,0.73,11.63,0,0,0.78,0.33
5dpf,3.99,1.84,2.01,0,12.74,1.23,1.1,1.03,3.74
10dpf,19.01,0.54,0.7,1.31,6.83,0,0,0.47,2.23
