stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.11,0,0,0,1.14,0,0.96,1.96
3dpf,13.79,0,0,0,3.11,0.32,0,1.78
5dpf,1.71,1.68,1.64,1.08,1.37,0,0.35,9.97
10dpf,8.34,1.55,2.83,0.68,4.75,1.88,0,5.07
