stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,2,0,0,0,0,0
2dpf,0,0,0.9,4.56,9.57,0,0,0.48,3.83
3dpf,0.95,0,2.23,0,17.16,0.35,0,0.95,0.65
5dpf,0,0.61,4.16,1.53,25.78,0,1.41,2.37,4.33
10dpf,1.3,0,3.17,1.67,27.51,0,0,0,0
