stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,1.85,0.83,1.43,0,0
3dpf,1.32,0,0,0,0.86,0
5dpf,1.14,0.91,0.95,0,0,0.82
10dpf,0.45,1.25,1.16,0,0,0
