stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,9.54,0,0,0,0,0
12hpf,8.39,0,0,0,0,0
14hpf,24.5,0,2.41,0,0,0
16hpf,8.84,0,24.81,0,0,0
19hpf,14.61,0,16.12,0,0,0
24hpf,5.94,0,0,0,0,0
2dpf,73.31,0,6.25,0.83,0,0.58
3dpf,18.02,0.9,1.28,0.55,0,0.35
5dpf,37.29,0,1.63,0.82,1.37,0
10dpf,19.69,0,4.79,0,0.93,0
