stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,2.43,0,0,0,0,3.26,13.19
16hpf,0,0,0,6.78,0,0,0,0,15.47
19hpf,2.04,0,0,9.38,6.01,0,0,0,54.32
24hpf,2.04,0,0.95,36.52,11.87,2.07,0,0,70.81
2dpf,8.21,0,11.3,58.41,5.03,0,0.67,35.91,18.98
3dpf,3.47,1.08,1.87,10.84,31,0,0,18.11,0.38
5dpf,0.35,1.23,4.74,6.07,58.89,0,0.83,5.07,0.96
10dpf,3.05,1.9,1.29,7.38,30.02,0,0,9.86,0.38
