stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,9.54,0,0,0,0,0,0,0,0,0
12hpf,7.77,3.87,0,0,0,0,0,1.92,3.83,8.79
14hpf,11.85,6.85,2.52,5.01,0,0,0,0,2.28,2.38
16hpf,22.31,2.08,1.91,4,6.49,1.79,0,0,10.79,13.46
19hpf,36.62,0,0,1.57,3.39,1.67,4.92,0,1.92,0
24hpf,72.68,3.09,16.59,9.71,12.94,9.68,12.67,0,8.91,3.63
2dpf,514.75,2.97,66.36,146.15,182.14,302.93,65.72,2.76,84.04,95.55
3dpf,1372.9,6.36,44.72,59.82,38.44,401.68,20.13,0,26.29,34.77
5dpf,220.77,24.61,151.22,180.75,29.77,484.37,39.91,14.35,61.36,137.07
10dpf,1366.22,37.8,82.28,89.8,15.39,301.9,27.94,1.53,43.31,33.11
