stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,5.56,0,0,0,0,0,0,0,0
24hpf,0,0,0,0,0,0,0.89,0,0
2dpf,6.82,0.56,0,16.08,1.78,0,0,0.66,2.57
3dpf,10.86,0,0,1.03,0,0,0,0,1.03
5dpf,1.25,1.51,0.32,0.7,0.48,0.48,0,0.31,7.8
10dpf,1.01,0,1.24,0,0.5,0,0,0,3.51
