stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,1.42,0,0,0
2dpf,0,0,0,1.81,2.04,1.68,0
3dpf,13.73,0.52,0.74,0.44,3.33,0,0
5dpf,0.9,0,0.32,0.99,1.54,1.79,0
10dpf,8.62,0.85,0.51,0,0.44,2.06,1.15
