stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,1.59,0,0,0,0,0,0,0
24hpf,0.86,0,0,0,0,0.93,0,0
2dpf,6.8,0,0,9.45,0,1.83,0,0
3dpf,33.15,0,0.48,0,0.89,8.62,0,0
5dpf,9.27,0.86,0,4.87,0,5.95,1.35,2.37
10dpf,24.9,0.37,0,5.15,0,5.93,0,1.23
