stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,2.34,0
16hpf,0,0,0,1.71,0,0,0,1.67,0
2dpf,11.59,0,0,17.16,13.01,4.93,0,20.54,11.77
3dpf,6.95,0.64,0,0.66,4.2,0,0,2.33,2.22
5dpf,2.88,0,0,0.46,7.52,0.49,0.29,4.4,5
10dpf,2.46,0,0.43,0,6.3,0.86,0,3.65,1.62
