stage,central_nervous_system,mesenchyme,neural_crest,periderm
2dpf,1.49,1.31,17.92,0
3dpf,0.48,0,0,0
5dpf,1.09,2.55,1.95,0.63
10dpf,10.2,0.86,12.44,0
