stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.31,0,0,0,0,0,0,1.78
3dpf,78.54,0,0.91,0,0.43,7.5,1.29,0.76
5dpf,6.38,0,0,1.77,0.66,12.14,0.85,8.87
10dpf,106.85,5.19,0,1.55,0.8,32.71,2.8,0
