stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,5414.81,79.41,20.94,0,931.12,77.94,0,172.47,1945.66,1352.86
12hpf,3539.03,78.27,48.68,84.61,880.24,117.86,11.1,205.9,1818.55,1127.89
14hpf,2062.14,33.7,195.45,139.4,498.54,213.97,44.9,63.91,1359.74,791.48
16hpf,2148.11,125.1,278.89,240.87,900.75,386.19,96.55,93.41,1804.29,1164.29
19hpf,3990.8,44.96,131.4,162.42,583,268.03,184.24,43.26,846.75,1009.87
24hpf,4831.33,99.56,839.13,181.79,1002.29,455.71,264.44,33.41,3017.64,1010.39
2dpf,2123.36,79.16,168.16,230.67,695.03,1291.49,271.71,25.41,652.56,579.78
3dpf,5972.15,271.81,132.66,213.13,83.12,1305.61,64.13,0,182.01,358.45
5dpf,637.86,97.45,211.88,430.96,119.18,1291.12,157.89,43.27,403.03,1080.83
10dpf,3419.36,341.83,343.48,462.51,108.71,1757.7,109.86,3.77,407.27,377.07
