stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,2.5,0,0,0,0,0,0,0
16hpf,13.25,0,0,0,0,0,3.48,0
19hpf,346.06,0,0,0,0,0,1.59,2.68
24hpf,311.51,0,3.58,23.66,5.02,2.12,26.77,2.94
2dpf,11.36,0,3.5,32.34,11.61,1.71,31.34,1.18
3dpf,0,0,0,0,1.64,0,0.41,0
5dpf,0,1.03,0,0,1.7,2.3,1.33,0
