stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.59,0.83,0,3.28
3dpf,0.44,0,0,0,0,0
5dpf,1.89,1.94,0.49,6.97,0,3.45
10dpf,0.65,0,0,2.41,0.57,0
