stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,2.6
3dpf,3.46,0,0,1.22,0,0,0.87
5dpf,1.86,0.47,1.49,3.57,0.46,0,6.15
10dpf,0.77,0,0,0.93,0,0.48,0
