stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,3.7,0,0,0,0
2dpf,0,1.17,0,0.74,5.23,18.62,11.49,0
3dpf,1.34,3.63,0.62,1.64,1.64,11.9,3.54,0
5dpf,0,20.87,2.23,2.54,0,12.44,2.28,24.94
10dpf,2.14,28.72,2.38,2.89,0.48,4.84,0.51,0
