stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm
3dpf,0.7,0,0,0.5,0
5dpf,0,0.5,0.48,0,0
10dpf,0.46,0,0,0.57,0.95
