stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0.89,0,0,0,0,0,0
2dpf,0,20.01,0,0.98,1.18,0,0,2.43
3dpf,1.62,10.73,0,0.83,3.63,0,0.37,0.86
5dpf,0.64,63.73,0.33,0,2.49,0.94,0,4.54
10dpf,2.64,15.81,0,0,1.02,0,0,0
