stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0,1.18,0,0,0,0,0.61
3dpf,0,0,0,0,1.05,0,0,0,0
5dpf,0.81,0.29,0.91,1.91,6.22,2.08,0.48,0.9,3.91
10dpf,2.59,0,1.39,0,1.83,0,0,0,1.23
