stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.56,3.18,0,0.96,0.61
3dpf,1.86,0.31,0,3.92,0,0,0
5dpf,0,0.54,0,3.52,0.78,0.5,1.47
10dpf,0,0.49,0.52,3.14,0,0,1.4
