stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,2.13,0,0,1.85,1.31
3dpf,0.45,0,0,1.17,0,0,0,0
10dpf,8.09,0.63,0.8,0,1.47,1.29,1.32,0
