stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,4.86,0,0,0,0,0,0,0,0,0
24hpf,11.54,0,0,0,0,0.82,0,0,0,0
2dpf,55.56,1.58,0,13.33,8.6,5.17,7.94,1.08,3.5,3.83
3dpf,79.66,0,0,19.19,1.15,44.17,0,0,0.67,1.47
5dpf,16.76,1.48,0,91.44,0.9,64.79,4.98,5.4,0,10.82
10dpf,97.61,5.53,1.79,65.8,0.65,18.54,2.14,0,0.47,2.48
