stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,1.13,0,0,1.96,0
3dpf,1.15,0,0,0,0,0
5dpf,0,0.46,0.48,3.02,0,0.37
10dpf,2.34,0,0,0,0,0
