stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,501.15,17.38,11.08,0,169.15,0,0,43.02,368.71,118.78
12hpf,292.4,21.01,0,28.1,179.48,18.96,0,9.27,228.99,92.9
14hpf,303.26,5.86,13.79,23.73,103.83,40.88,2.24,17.7,207.98,144.67
16hpf,136.8,18.5,52.99,31,109.91,40.62,7.96,6.04,137.02,88.36
19hpf,115.57,3.53,2.12,19.41,35.44,15.37,3.61,1.63,65,40.33
24hpf,165.38,4.79,16.83,23.85,77.25,39.18,8.97,0,58.43,19.33
2dpf,913.13,11.05,45.8,123.94,271.48,544.06,66.71,6.97,167.67,141.64
3dpf,2530.48,10.39,7.19,31.84,19.58,313.71,23.06,0,37.63,40.43
5dpf,218.14,9.94,78.59,126.46,39.01,493.64,42.65,17.19,98.1,176.39
10dpf,624.37,16.56,69.32,67.52,18.22,239.29,45.83,0.57,36.71,26.7
