stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0.89,0,0,0,0
2dpf,9.42,0,0,1.6,2.36,4.35,0,0.59,0.91
3dpf,90.19,0,0,0,0,0,0.33,0,0.57
5dpf,4.61,0.34,0.91,1.28,0,4.44,0,0,5.03
10dpf,57.11,0,0.44,0.52,0.39,3.53,0.53,1.75,2.52
