stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1.54,0,0,0,0
2dpf,5.85,0,2.55,1.15,7.13,0,0,0,1.37
3dpf,78.53,0,0.5,0,11,0,0,0,0
5dpf,7.76,0.59,1.82,0.47,10.7,1.13,0.32,1.28,1.53
10dpf,39.29,1.86,3.13,0,1.44,0.79,0,1.39,0
