stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,9.4,0,2.13,8.22,11.86,0.8,0.48,6.57,2.37
3dpf,4.82,0,0,0,2.56,0,0,0,0
5dpf,2.12,0,0,1.77,1.13,0,0,0,0
10dpf,2.47,0.39,0.59,0,1.85,0,0,0,0.54
