stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,4.71,0
2dpf,0,0,0,0,0.59,2.1,0.66
3dpf,0,0,0,0,0,0.46,0.3
5dpf,0,0,0,0,0,1.25,0
10dpf,5.51,5.01,1.07,0.44,0,7.14,0
