stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1.28,0,0,0.91,0,28.63,0,0
2dpf,2.02,0,0,0,0.56,81.03,0.52,0
3dpf,13.14,0,0,0,2.3,0,0,0
5dpf,2.73,0.84,0,0.74,5.72,32.78,0,1.12
10dpf,18.68,0,0.97,0,0.48,47.31,0,0
