stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,30.67,8.84,0,0,9.43,0
12hpf,2.23,7.05,0,41.08,192.41,23.82,0,0,85.83,0
14hpf,10.86,11.26,0,44.32,177,34.97,6.01,0,123.98,3.75
16hpf,13.32,0,1.7,59.48,226.23,46.48,43.83,2.27,114.15,3.84
19hpf,3.3,0,0,20.6,67.34,17.83,3.86,0,17,1.75
24hpf,9.8,1.81,0.86,60.6,150.53,45.83,28.38,0,93.69,4.47
2dpf,87.39,0,3.56,291.9,434.46,547.34,58.46,2.2,632.65,12.86
3dpf,35.98,3.06,1.25,95.67,103.44,787.29,4.21,0,104.15,5.37
5dpf,33.48,8.34,7.07,247.98,83.71,1038.08,5.86,0,173.23,19.92
10dpf,26.24,6.05,4.31,135.4,76.04,351.2,2.46,0,57.47,1.13
